"VEHICLE_HAL_ID";"VEHICLE_MODEL_TYPE";"VEHICLE_MANUFACTURER_NAME";"VEHICLE_MODEL_NAME";"VEHICLE_TYPE_NAME";"VIN";"REGISTRATION_PLATE";"SERIAL_NUMBER";"KW";"FUEL_TYPE_NAME";"OWNERSHIP_TYPE";"CAPACITY_AMOUNT";"ACCESS_CONTROL_COMPONENT_TYPE";"COMPANY";"COMPANY_GROUP"
"170435";"Auto";"Ford";"Fiesta";"1,6 Diesel 70kW NAVI";"WF0DXXGAKDFS18504";"F-R 7231";"151977";"70";"Diesel";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"174212";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGD27751";"F-R 7972";"320003890";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"180795";"Auto";"Ford";"Mondeo";"Diesel Automatik festes Trenngitter Navi";"WF0FXXWPCFGS13990";"F-R 8225";"320003996";"110";"Diesel";"Langzeitmiete";"63 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"170425";"Auto";"Ford";"Fiesta";"1,6 Diesel 70kW NAVI";"WF0DXXGAKDFS12932";"F-R 9291";"151988";"70";"Diesel";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"173449";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGK74492";"F-R 7790";"160391";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"174222";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGD27761";"F-R 7984";"320003897";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"168034";"Auto";"Ford";"Fiesta";"1,6 Diesel 70KW NAVI";"WF0DXXGAKDFK22450";"F-R 7501";"151277";"70";"Diesel";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172237";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58405";"F-R 7394";"130415";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"169104";"Auto";"Ford";"Fiesta";"1,6 Diesel 70KW NAVI";"WF0DXXGAKDFL45562";"F-R 9108";"151181";"70";"Diesel";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"170277";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FE23177";"F-R 9146";"151133";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"170511";"Auto";"Ford";"Fiesta";"1,6 Diesel 70kW NAVI";"WF0DXXGAKDFS18503";"F-R 7250";"152202";"70";"Diesel";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"181557";"Auto";"Opel";"Astra";"1,6 Diesel 81kW NAVI";"W0LBD8EK8H8061579";"F-R 7107";"160466";"81";"Diesel";"Langzeitmiete";"48 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"170222";"Auto";"VW";"T5";"2,0 Diesel 84kW Kasten kurzer Radstand NAVI";"WV1ZZZ7HZFH155175";"F-R 7057";"151151";"84";"Diesel";"Langzeitmiete";"70 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"173508";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGK76144";"F-R 7709";"160382";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"170515";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FT65849";"F-R 9322";"151853";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"170517";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FJ68304";"F-R 9310";"130484";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172254";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM57841";"F-R 7590";"153246";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"170269";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FE23174";"F-R 9137";"141210";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"173523";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGC61032";"F-R 7735";"160453";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"174349";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGD25952";"F-R 8059";"320003842";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172278";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58477";"F-R 7371";"153140";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"170272";"Auto";"Ford";"Fiesta";"1,6 Diesel 70KW NAVI";"WF0DXXGAKDFE35943";"F-R 9130";"141194";"70";"Diesel";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"173524";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGC61033";"F-R 7736";"160477";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"180804";"Auto";"Ford";"Mondeo";"2,0 Diesel 110 kW Navi Automatik";"WF0FXXWPCFGS13976";"F-R 8237";"320003972";"110";"Diesel";"Langzeitmiete";"63 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172281";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58511";"F-R 7420";"129128";"88";"Diesel";"Langzeitmiete";"52 l";"Invers BCSA 2006 GPRS";"Flinkster (Endkd.)";"DB Fuhrpark"
"170276";"Auto";"Ford";"Fiesta";"1,6 Diesel 70KW NAVI";"WF0DXXGAKDFL56786";"F-R 9189";"141179";"70";"Diesel";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"170520";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FS27121";"F-R 9317";"";"88";"Diesel";"Langzeitmiete";"52 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"170421";"Auto";"Ford";"Fiesta";"1,6 Diesel 70kW NAVI";"WF0DXXGAKDFS12938";"F-R 9283";"";"70";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"172282";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58367";"F-R 7152";"129093";"88";"Diesel";"Langzeitmiete";"52 l";"Invers BCSA 2006 GPRS";"Flinkster (Endkd.)";"DB Fuhrpark"
"172283";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58369";"F-R 7165";"153182";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"170512";"Auto";"Ford";"Fiesta";"1,6 Diesel 70kW NAVI";"WF0DXXGAKDFJ60522";"F-R 9293";"151905";"70";"Diesel";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"170522";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FT65858";"F-R 9319";"151852";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"173525";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGC61034";"F-R 7737";"160438";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"171815";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FJ11129";"F-R 9411";"151851";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"170514";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FY78014";"F-R 9311";"";"88";"Diesel";"Langzeitmiete";"52 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"173530";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGC61039";"F-R 7744";"160429";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172038";"Auto";"Ford";"Fiesta";"1,6 Diesel 70kW NAVI";"WF0DXXGAKDFM52359";"F-R 7568";"153093";"70";"Diesel";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"171769";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FJ77771";"F-R 9409";"151892";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"171811";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FJ77740";"F-R 9381";"151856";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172295";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58136";"F-R 7273";"129078";"88";"Diesel";"Langzeitmiete";"52 l";"Invers BCSA 2006 GPRS";"Flinkster (Endkd.)";"DB Fuhrpark"
"168038";"Auto";"Ford";"Fiesta";"1,6 Diesel 70KW NAVI";"WF0DXXGAKDFK22441";"F-R 7497";"";"70";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"170598";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FY78029";"F-R 9342";"152207";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"173532";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGC61041";"F-R 7747";"160476";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"173544";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGC53866";"F-R 7814";"160454";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172041";"Auto";"Ford";"Fiesta";"1,6 Diesel 70kW NAVI";"WF0DXXGAKDFM52365";"F-R 7436";"153096";"70";"Diesel";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172049";"Auto";"Ford";"Fiesta";"1,6 Diesel 70kW NAVI";"WF0DXXGAKDFM52364";"F-R 7437";"";"70";"Diesel";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"171814";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FJ11156";"F-R 9412";"151854";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172301";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58504";"F-R 7422";"129075";"88";"Diesel";"Langzeitmiete";"52 l";"Invers BCSA 2006 GPRS";"Flinkster (Endkd.)";"DB Fuhrpark"
"170241";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FE34313";"F-R 9148";"151198";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"170607";"Auto";"Ford";"Fiesta";"1,6 Diesel 70kW NAVI";"WF0DXXGAKDFJ60511";"F-R 9306";"152277";"70";"Diesel";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"173550";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGC53860";"F-R 7820";"160448";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172245";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58373";"F-R 7419";"153211";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172042";"Auto";"Ford";"Fiesta";"1,6 Diesel 70kW NAVI";"WF0DXXGAKDFJ60513";"F-R 9378";"153151";"70";"Diesel";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"171838";"Auto";"Mercedes";"Vito";"116 Diesel 120kW NAVI 3-Sitzer";"WDF44760513088087";"F-R 9431";"151919";"120";"Diesel";"Langzeitmiete";"75 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172328";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58076";"F-R 7336";"106012";"88";"Diesel";"Langzeitmiete";"52 l";"Invers BCSA 2006 GPRS";"Flinkster (Endkd.)";"DB Fuhrpark"
"170245";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FE23181";"F-R 9142";"151203";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172229";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM57819";"F-R 7343";"153066";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172258";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58363";"F-R 7074";"153100";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"173958";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGD25940";"F-R 7916";"320003637";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172249";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM57855";"F-R 7366";"153130";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172045";"Auto";"Ford";"Fiesta";"1,6 Diesel 70kW NAVI";"WF0DXXGAKDFM52363";"F-R 7441";"153127";"70";"Diesel";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172043";"Auto";"Ford";"Fiesta";"1,6 Diesel 70kW NAVI";"WF0DXXGAKDFM52366";"F-R 7435";"153125";"70";"Diesel";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"173431";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGK77830";"F-R 7752";"160486";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"170430";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FY69861";"F-R 9182";"152210";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172230";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58167";"F-R 7257";"153219";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"173962";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGD25944";"F-R 7899";"320003677";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172256";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58150";"F-R 7266";"130156";"88";"Diesel";"Langzeitmiete";"52 l";"Invers BCSA 2006 GPRS";"Flinkster (Endkd.)";"DB Fuhrpark"
"172051";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FJ77819";"F-R 9403";"153098";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"173979";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGD27737";"F-R 7893";"320003858";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"173450";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGK74491";"F-R 7791";"160431";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"170432";"Auto";"Ford";"Fiesta";"1,6 Diesel 70kW NAVI";"WF0DXXGAKDFL56788";"F-R 9194";"152218";"70";"Diesel";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172234";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM57824";"F-R 7344";"153179";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172271";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM57831";"F-R 7354";"";"88";"Diesel";"Langzeitmiete";"52 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"172274";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58470";"F-R 7373";"";"88";"Diesel";"Langzeitmiete";"52 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"170519";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FS27108";"F-R 9316";"";"88";"Diesel";"Langzeitmiete";"52 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"172238";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58124";"F-R 7116";"153248";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"173986";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGD27744";"F-R 7884";"320003880";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"173452";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGK74489";"F-R 7793";"160430";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172267";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58404";"F-R 7405";"153218";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172246";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58378";"F-R 7416";"153205";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"173453";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGK74488";"F-R 7794";"160467";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"170599";"Auto";"Ford";"Fiesta";"1,6 Diesel 70kW NAVI";"WF0DXXGAKDFS18501";"F-R 7249";"152238";"70";"Diesel";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172242";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58508";"F-R 7421";"153204";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"174114";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGL47683";"F-R 8046";"320003834";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172276";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58476";"F-R 7372";"140458";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172252";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM57847";"F-R 7587";"153209";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172248";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58464";"F-R 7377";"153080";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172305";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58098";"F-R 9439";"126360";"88";"Diesel";"Langzeitmiete";"52 l";"Invers BCSA 2006 GPRS";"Flinkster (Endkd.)";"DB Fuhrpark"
"173455";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGK74486";"F-R 7796";"160374";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"170608";"Auto";"Ford";"Fiesta";"1,6 Diesel 70kW NAVI";"WF0DXXGAKDFS12935";"F-R 9307";"152227";"70";"Diesel";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172257";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58468";"F-R 7375";"153222";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"173512";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGK74481";"F-R 7728";"";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"";"Flinkster (Endkd.)";"DB Fuhrpark"
"172279";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58482";"F-R 7370";"153157";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172262";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58392";"F-R 7164";"153213";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172325";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM57817";"F-R 7592";"154233";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"174136";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGD27718";"F-R 7962";"320003840";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"170610";"Auto";"Ford";"Fiesta";"1,6 Diesel 70kW NAVI";"WF0DXXGAKDFJ60516";"F-R 9309";"152228";"70";"Diesel";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172292";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58163";"F-R 7262";"130431";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"173535";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGC61044";"F-R 7764";"160459";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172287";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58101";"F-R 7308";"126487";"88";"Diesel";"Langzeitmiete";"52 l";"Invers BCSA 2006 GPRS";"Flinkster (Endkd.)";"DB Fuhrpark"
"172275";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM57816";"F-R 7342";"129146";"88";"Diesel";"Langzeitmiete";"52 l";"Invers BCSA 2006 GPRS";"Flinkster (Endkd.)";"DB Fuhrpark"
"172364";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58160";"F-R 7233";"141170";"88";"Diesel";"Kauf";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"173428";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGK77833";"F-R 7724";"160478";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"174140";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGD27722";"F-R 7966";"320003839";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172311";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58126";"F-R 7278";"154327";"88";"Diesel";"Langzeitmiete";"52 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"172317";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58081";"F-R 7335";"126148";"88";"Diesel";"Langzeitmiete";"52 l";"Invers BCSA 2006 GPRS";"Flinkster (Endkd.)";"DB Fuhrpark"
"172313";"Auto";"Ford";"Focus";"1,5 Diesel 88kW NAVI";"WF06XXGCC6FM58177";"F-R 7298";"129046";"88";"Diesel";"Langzeitmiete";"52 l";"Invers BCSA 2006 GPRS";"Flinkster (Endkd.)";"DB Fuhrpark"
"173417";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGK77845";"F-R 7686";"160408";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"173420";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGK77842";"F-R 7691";"160375";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
"173418";"Auto";"Ford";"Fiesta";"1.0 Benzin 74KW NAVI";"WF0DXXGAKDGK77844";"F-R 7689";"160398";"74";"Super (Benzin)";"Langzeitmiete";"45 l";"iBoxx";"Flinkster (Endkd.)";"DB Fuhrpark"
